time,theta1,theta2,theta3,d4
7.55050505050505,-0.41033079364053965,0.9263771967565599,-3.0726385648995365,0.14995102540557084
7.575757575757575,-0.41923346729452066,0.9252296702002365,-3.0521418903359745,0.14988980716253436
7.601010101010101,-0.4281874418234152,0.9236231330213922,-3.0299092963507697,0.14980410162228353
7.626262626262626,-0.43718778404187064,0.9215575852200093,-3.0059835358022333,0.14969390878481817
7.651515151515151,-0.4462295607645354,0.9190330267960984,-2.9804073615486764,0.1495592286501379
7.6767676767676765,-0.45530783880605785,0.9160494577496632,-2.953223526448409,0.14940006121824312
7.7020202020202015,-0.46441768498108604,0.9126068780806893,-2.9244747833597406,0.14921640648913395
7.7272727272727275,-0.4735541661042685,0.9087052877891981,-2.894203885140982,0.14900826446281001
7.752525252525253,-0.4827123489902527,0.9043446868751719,-2.862453584650445,0.14877563513927158
7.777777777777778,-0.4918873004536871,0.8995250753386177,-2.8292666347464395,0.1485185185185186
7.803030303030303,-0.50107408730922,0.8942464531795391,-2.794685788287276,0.14823691460055102
7.828282828282828,-0.5102677763714994,0.888508820397929,-2.7587537981312655,0.14793082338536892
7.853535353535354,-0.5194634344551738,0.8823121769937874,-2.721513417136716,0.14760024487297216
7.878787878787879,-0.5286561283748911,0.8756565229671143,-2.6830073981619424,0.1472451790633609
7.904040404040404,-0.5378409249452991,0.8685418583179203,-2.6432784940652523,0.146865625956535
7.929292929292929,-0.5470128909810466,0.8609681830461913,-2.602369457704957,0.14646158555249486
7.954545454545454,-0.5561670932967814,0.8529354971519343,-2.5603230419393674,0.14603305785123993
7.979797979797979,-0.5652985987071517,0.8444438006351493,-2.5171819996267932,0.14558004285277037
8.005050505050505,-0.5744024740268061,0.8354930934958329,-2.472989083625544,0.14510254055708616
8.03030303030303,-0.5834737860703917,0.8260833757339885,-2.4277870467939344,0.14460055096418728
8.055555555555555,-0.5925076016525581,0.8162146473496197,-2.3816186419902694,0.1440740740740742
8.080808080808081,-0.6014989875879526,0.8058869083427194,-2.334526622072862,0.14352310988674633
8.106060606060606,-0.610443010691223,0.7951001587132911,-2.2865537399000266,0.14294765840220378
8.131313131313131,-0.6193347377770184,0.7838543984613349,-2.2377427483300667,0.14234771962044704
8.156565656565656,-0.628169235659986,0.7721496275868436,-2.1881364002212997,0.14172329354147523
8.181818181818182,-0.636941571154775,0.7599858460898243,-2.1377774484320295,0.14107438016528903
8.207070707070708,-0.6456468110760333,0.7473630539702842,-2.08670864582057,0.14040097949188862
8.232323232323232,-0.6542800222384079,0.7342812512282091,-2.034972745245235,0.13970309152127355
8.257575757575758,-0.6628362714565487,0.7207404378636095,-1.9826124995643286,0.13898071625344385
8.282828282828282,-0.6713106255451022,0.7067406138764714,-1.9296706616361678,0.1382338536883995
